temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,road_type,segment_distance_m,label,dataset_source
10.822,none,0.608,0.0,13.264,80.689,6.96,highway,34695.56,0,intercity_synth
-3.5,none,0.0,11.8,10.0,40.0,-15.1,arterial,1000.0,0,boston_real
3.1,none,0.0,14.0,10.0,51.0,-6.2,arterial,1000.0,0,boston_real
7.4,none,0.0,8.5,10.0,72.0,2.7,arterial,1000.0,0,boston_real
-2.2,none,0.0,7.8,10.0,78.0,-5.4,arterial,1000.0,0,boston_real
3.2,none,0.0,16.2,10.0,63.0,-3.2,arterial,1000.0,0,boston_real
3.616,none,0.0,2.329,10.324,52.647,-5.855,residential,542137.92,0,intercity_synth
21.1,none,0.0,3.9,10.0,34.0,4.6,arterial,1000.0,1,boston_real
12.6,none,0.0,10.8,10.0,92.0,11.4,arterial,1000.0,0,boston_real
3.1,none,0.0,3.6,10.0,91.0,1.8,arterial,1000.0,0,boston_real
16.8,rain,0.1,18.0,10.0,74.0,12.1,arterial,1000.0,0,boston_real
7.6,none,0.0,9.0,10.0,77.0,3.7,arterial,1000.0,0,boston_real
7.519,none,0.242,22.311,9.004,53.779,-1.725,residential,481974.35,1,intercity_synth
2.8,none,0.0,15.7,10.0,66.0,-3.0,arterial,1000.0,0,boston_real
8.6,none,0.0,15.3,10.0,58.0,0.9,arterial,1000.0,0,boston_real
16.1,rain,0.6,8.1,10.0,80.0,12.7,highway,1000.0,0,boston_real
19.3,none,0.0,6.8,10.0,46.0,7.4,arterial,1000.0,0,boston_real
9.8,none,0.0,15.3,10.0,73.0,5.2,arterial,1000.0,0,boston_real
19.6,none,0.0,8.7,10.0,75.0,15.1,arterial,1000.0,0,boston_real
14.82,none,0.01,0.0,8.448,91.574,13.135,highway,75201.94,1,intercity_synth
4.1,none,0.0,8.4,10.0,67.0,-1.4,arterial,1000.0,1,boston_real
14.913,none,0.344,23.555,10.973,26.256,0.165,highway,324095.95,0,intercity_synth
8.9,none,0.0,21.2,10.0,66.0,2.8,arterial,1000.0,1,boston_real
24.5,none,0.0,11.8,10.0,84.0,21.7,arterial,1000.0,0,boston_real
11.652,rain,0.043,5.161,10.757,68.452,5.342,arterial,460232.21,0,intercity_synth
-1.5,none,0.0,8.9,10.0,71.0,-6.1,arterial,1000.0,0,boston_real
22.6,none,0.0,17.7,10.0,68.0,16.5,arterial,1000.0,0,boston_real
19.5,none,0.0,4.7,10.0,79.0,15.9,arterial,1000.0,0,boston_real
-17.0,none,0.0,20.4,10.0,42.0,-27.0,arterial,1000.0,1,boston_real
21.905,none,0.0,14.568,9.412,61.183,14.142,highway,81514.44,1,intercity_synth
26.5,none,0.0,10.4,10.0,69.0,20.5,arterial,1000.0,0,boston_real
6.9,none,0.0,9.3,10.0,60.0,-0.2,arterial,1000.0,0,boston_real
21.4,none,0.0,7.4,10.0,52.0,11.1,arterial,1000.0,1,boston_real
18.0,none,0.0,13.7,10.0,27.0,-1.2,arterial,1000.0,0,boston_real
26.9,none,0.0,8.7,10.0,77.0,22.5,highway,1000.0,0,boston_real
2.0,rain,1.3,11.9,10.0,96.0,1.5,arterial,1000.0,0,boston_real
18.5,none,0.0,10.3,10.0,57.0,9.9,arterial,1000.0,1,boston_real
-12.2,none,0.0,22.5,10.0,34.0,-24.9,arterial,1000.0,1,boston_real
9.3,rain,3.7,40.9,10.0,96.0,8.7,residential,1000.0,0,boston_real
-1.2,none,0.0,11.2,10.0,83.0,-3.7,arterial,1000.0,0,boston_real
29.3,none,0.0,4.4,10.0,34.0,11.9,arterial,1000.0,0,boston_real
13.4,none,0.0,18.3,10.0,61.0,6.0,arterial,1000.0,1,boston_real
13.9,none,0.0,8.7,10.0,91.0,12.4,arterial,1000.0,1,boston_real
21.1,rain,0.1,16.6,10.0,84.0,18.3,arterial,1000.0,1,boston_real
12.399,rain,0.0,0.0,10.789,24.902,-2.621,arterial,182856.37,1,intercity_synth
18.0,rain,3.1,16.8,10.0,93.0,16.9,arterial,1000.0,1,boston_real
-2.5,none,0.0,7.3,10.0,52.0,-11.1,arterial,1000.0,0,boston_real
0.2,snow,1.4,10.4,10.0,97.0,-0.2,arterial,1000.0,0,boston_real
6.6,none,0.0,2.9,10.0,40.0,-5.9,arterial,1000.0,0,boston_real
24.9,none,0.0,6.4,10.0,44.0,11.8,arterial,1000.0,0,boston_real
12.628,none,0.612,3.289,12.176,67.916,6.211,arterial,205373.96,0,intercity_synth
30.5,none,0.0,10.5,10.0,59.0,21.5,arterial,1000.0,1,boston_real
24.1,rain,0.2,4.3,10.0,83.0,21.0,arterial,1000.0,0,boston_real
26.2,none,0.0,24.1,10.0,78.0,22.0,arterial,1000.0,1,boston_real
30.3,none,0.0,20.7,10.0,35.0,13.2,arterial,1000.0,1,boston_real
13.2,none,0.0,21.5,10.0,80.0,9.8,arterial,1000.0,1,boston_real
18.0,none,0.0,2.5,10.0,71.0,12.6,arterial,1000.0,0,boston_real
8.7,none,0.0,21.2,10.0,85.0,6.3,arterial,1000.0,1,boston_real
22.9,none,0.0,24.5,10.0,43.0,9.5,arterial,1000.0,1,boston_real
15.4,rain,0.6,12.9,10.0,72.0,10.4,arterial,1000.0,0,boston_real
26.5,none,0.0,29.2,10.0,46.0,13.9,arterial,1000.0,0,boston_real
27.9,rain,0.4,16.8,10.0,66.0,20.9,arterial,1000.0,0,boston_real
11.4,none,0.0,10.9,10.0,96.0,10.9,arterial,1000.0,0,boston_real
-3.9,none,0.0,8.0,10.0,35.0,-17.1,arterial,1000.0,0,boston_real
18.5,none,0.0,2.6,10.0,67.0,12.1,arterial,1000.0,0,boston_real
18.752,none,1.638,14.992,8.242,96.491,18.05,highway,209675.63,0,intercity_synth
8.761,none,0.0,25.677,10.02,61.951,1.151,residential,190473.01,0,intercity_synth
14.3,none,0.0,7.1,10.0,48.0,3.5,residential,1000.0,0,boston_real
10.1,none,0.0,19.9,10.0,66.0,4.0,arterial,1000.0,0,boston_real
12.657,none,0.0,6.534,9.953,100.0,12.657,arterial,199079.5,0,intercity_synth
17.933,none,0.0,0.0,9.065,60.236,9.98,highway,219670.17,0,intercity_synth
0.2,snow,1.4,10.4,10.0,82.0,-2.5,highway,1000.0,0,boston_real
20.6,none,0.0,11.6,10.0,81.0,17.2,arterial,1000.0,0,boston_real
24.8,none,0.0,14.9,10.0,45.0,12.2,arterial,1000.0,1,boston_real
7.1,rain,0.4,9.9,10.0,99.0,6.9,arterial,1000.0,0,boston_real
13.3,none,0.0,4.8,10.0,92.0,11.9,arterial,1000.0,0,boston_real
3.3,none,0.0,11.6,10.0,98.0,3.0,arterial,1000.0,0,boston_real
21.5,none,0.0,11.9,10.0,82.0,18.3,arterial,1000.0,0,boston_real
4.4,none,0.0,27.0,10.0,64.0,-1.7,arterial,1000.0,1,boston_real
30.0,none,0.0,23.0,10.0,32.0,11.6,arterial,1000.0,0,boston_real
10.9,none,0.0,19.8,10.0,60.0,3.5,arterial,1000.0,0,boston_real
12.736,none,0.0,2.075,8.176,34.032,-0.458,arterial,428522.62,0,intercity_synth
8.5,none,0.0,3.8,10.0,45.0,-2.8,arterial,1000.0,1,boston_real
0.6,snow,7.0,24.0,10.0,91.0,-0.7,arterial,1000.0,1,boston_real
19.4,none,0.0,10.4,10.0,74.0,14.5,residential,1000.0,0,boston_real
-1.5,none,0.0,9.7,10.0,63.0,-7.8,arterial,1000.0,0,boston_real
8.8,none,0.0,30.0,10.0,88.0,6.9,arterial,1000.0,1,boston_real
-9.4,none,0.0,18.2,10.0,65.0,-14.9,arterial,1000.0,0,boston_real
11.4,none,0.0,25.3,10.0,35.0,-3.5,arterial,1000.0,0,boston_real
7.48,none,0.235,0.01,9.078,82.042,3.888,highway,251833.11,0,intercity_synth
15.5,none,0.0,10.0,10.0,78.0,11.7,arterial,1000.0,0,boston_real
12.3,rain,0.4,14.0,10.0,94.0,11.3,arterial,1000.0,0,boston_real
16.8,none,0.0,7.9,10.0,63.0,9.6,arterial,1000.0,0,boston_real
22.592,none,0.0,0.0,10.719,85.251,19.642,highway,231808.72,1,intercity_synth
15.9,none,0.0,13.0,10.0,82.0,12.7,arterial,1000.0,1,boston_real
-0.7,none,0.0,6.2,10.0,59.0,-7.8,arterial,1000.0,1,boston_real
20.2,none,0.0,17.7,10.0,96.0,19.5,arterial,1000.0,0,boston_real
5.3,none,0.0,13.0,10.0,66.0,-0.6,arterial,1000.0,0,boston_real
4.6,none,0.0,14.6,10.0,81.0,1.7,arterial,1000.0,0,boston_real
14.9,none,0.0,14.1,10.0,92.0,13.6,arterial,1000.0,0,boston_real
15.9,none,0.0,9.2,10.0,96.0,15.2,arterial,1000.0,0,boston_real
23.8,rain,0.1,12.3,10.0,86.0,21.4,arterial,1000.0,0,boston_real
10.8,none,0.0,14.5,10.0,80.0,7.5,arterial,1000.0,0,boston_real
15.7,none,0.0,7.6,10.0,93.0,14.6,arterial,1000.0,0,boston_real
17.5,none,0.0,11.2,10.0,56.0,8.6,arterial,1000.0,0,boston_real
17.494,none,0.0,61.996,9.065,79.324,13.359,highway,57503.39,1,intercity_synth
21.9,none,0.0,18.6,10.0,74.0,17.0,arterial,1000.0,0,boston_real
-1.8,none,0.0,13.4,10.0,60.0,-8.6,arterial,1000.0,0,boston_real
2.248,none,1.067,7.371,11.087,67.164,-4.319,residential,117142.03,0,intercity_synth
9.566,none,0.771,3.825,9.674,56.216,0.809,highway,291120.34,1,intercity_synth
25.0,rain,0.1,5.6,10.0,85.0,22.4,arterial,1000.0,0,boston_real
30.0,rain,3.1,24.3,10.0,64.0,22.4,arterial,1000.0,0,boston_real
7.8,none,0.0,10.4,10.0,74.0,3.5,arterial,1000.0,0,boston_real
0.4,none,0.0,7.3,10.0,81.0,-2.5,arterial,1000.0,1,boston_real
7.3,none,0.0,7.2,10.0,48.0,-3.0,arterial,1000.0,0,boston_real
-0.6,none,0.0,6.8,10.0,74.0,-4.6,arterial,1000.0,0,boston_real
9.235,snow,0.0,13.534,10.502,70.745,3.384,highway,395778.08,1,intercity_synth
7.536,none,0.0,17.823,10.558,88.917,5.319,arterial,540233.63,0,intercity_synth
14.8,none,0.0,10.5,10.0,74.0,10.3,arterial,1000.0,0,boston_real
2.601,none,0.0,15.685,7.695,43.255,-8.748,highway,330204.84,0,intercity_synth
7.18,none,0.576,0.0,13.791,80.483,3.276,residential,246013.22,0,intercity_synth
8.2,rain,0.1,8.0,10.0,93.0,7.2,arterial,1000.0,0,boston_real
23.4,none,0.0,15.3,10.0,49.0,12.0,highway,1000.0,1,boston_real
17.9,none,0.0,16.3,10.0,81.0,14.4,highway,1000.0,0,boston_real
3.7,none,0.0,15.0,10.0,80.0,0.5,arterial,1000.0,0,boston_real
-2.1,none,0.0,10.5,10.0,79.0,-5.2,arterial,1000.0,0,boston_real
10.9,none,0.0,6.3,10.0,83.0,8.2,arterial,1000.0,1,boston_real
2.9,none,0.0,6.6,10.0,96.0,2.3,arterial,1000.0,0,boston_real
21.2,none,0.0,10.4,10.0,45.0,9.0,arterial,1000.0,0,boston_real
26.6,rain,0.2,6.9,10.0,79.0,22.8,arterial,1000.0,0,boston_real
17.001,none,0.0,8.493,11.413,55.643,8.129,arterial,410596.06,1,intercity_synth
26.7,none,0.0,9.8,10.0,71.0,21.0,arterial,1000.0,1,boston_real
2.0,rain,3.5,36.5,10.0,96.0,1.5,arterial,1000.0,1,boston_real
3.3,none,0.0,19.6,10.0,86.0,1.3,arterial,1000.0,0,boston_real
16.0,none,0.0,31.9,10.0,79.0,12.4,residential,1000.0,1,boston_real
20.8,none,0.0,2.6,10.0,90.0,19.1,arterial,1000.0,1,boston_real
7.4,none,0.0,25.9,10.0,49.0,-2.5,arterial,1000.0,0,boston_real
5.285,none,0.556,13.234,6.619,53.365,-4.042,residential,359481.53,0,intercity_synth
11.382,rain,0.0,7.988,9.885,86.286,8.639,residential,67.81,0,intercity_synth
17.4,none,0.0,9.3,10.0,89.0,15.6,arterial,1000.0,0,boston_real
21.2,none,0.0,2.3,10.0,50.0,10.4,arterial,1000.0,1,boston_real
13.513,none,0.0,12.69,10.072,80.978,9.708,residential,219993.16,0,intercity_synth
8.9,none,0.0,13.2,10.0,60.0,1.5,residential,1000.0,0,boston_real
21.0,rain,0.3,8.3,10.0,100.0,20.9,residential,1000.0,0,boston_real
23.543,rain,0.887,19.362,11.363,73.053,18.154,residential,247449.53,0,intercity_synth
-0.1,none,0.0,12.5,10.0,52.0,-8.8,arterial,1000.0,1,boston_real
22.1,none,0.0,15.3,10.0,71.0,16.6,arterial,1000.0,0,boston_real
-3.2,none,0.0,13.3,10.0,69.0,-7.9,arterial,1000.0,1,boston_real
-2.4,none,0.0,16.8,10.0,48.0,-12.1,arterial,1000.0,0,boston_real
31.9,none,0.0,22.4,10.0,47.0,19.1,arterial,1000.0,0,boston_real
21.6,rain,0.4,12.6,10.0,96.0,21.0,arterial,1000.0,0,boston_real
28.0,none,0.0,6.0,10.0,71.0,22.2,arterial,1000.0,1,boston_real
1.5,snow,13.3,30.6,10.0,97.0,1.0,arterial,1000.0,0,boston_real
4.9,rain,0.3,24.6,10.0,84.0,2.4,arterial,1000.0,1,boston_real
12.2,none,0.0,16.8,10.0,65.0,5.8,arterial,1000.0,0,boston_real
-2.9,none,0.0,23.1,10.0,55.0,-10.6,arterial,1000.0,0,boston_real
20.0,none,0.0,10.3,10.0,64.0,12.9,arterial,1000.0,1,boston_real
10.7,none,0.0,5.4,10.0,85.0,8.3,arterial,1000.0,0,boston_real
6.436,none,0.189,19.12,11.324,31.385,-7.287,arterial,241584.2,1,intercity_synth
21.1,rain,0.1,17.4,10.0,76.0,16.7,arterial,1000.0,0,boston_real
-5.4,none,0.0,21.4,10.0,52.0,-13.9,arterial,1000.0,0,boston_real
16.488,none,0.135,10.622,7.936,52.964,7.081,residential,76500.87,0,intercity_synth
3.2,rain,0.7,9.9,10.0,97.0,2.8,arterial,1000.0,1,boston_real
7.933,none,0.0,0.0,8.753,71.7,2.273,residential,134654.02,0,intercity_synth
17.545,none,0.0,10.736,10.405,75.407,12.626,arterial,208923.13,0,intercity_synth
22.536,none,0.0,0.0,10.507,24.531,7.442,highway,15489.04,1,intercity_synth
11.2,none,0.0,25.6,10.0,45.0,-0.4,arterial,1000.0,1,boston_real
12.4,none,0.0,14.1,10.0,63.0,5.5,arterial,1000.0,1,boston_real
14.3,none,0.0,8.9,10.0,68.0,8.4,residential,1000.0,0,boston_real
11.219,none,0.0,7.948,9.279,58.533,2.925,highway,9719.43,0,intercity_synth
4.4,none,0.0,28.1,10.0,57.0,-3.3,arterial,1000.0,1,boston_real
3.981,none,0.819,0.521,9.555,78.546,-0.31,arterial,588418.6,1,intercity_synth
22.7,none,0.0,13.5,10.0,93.0,21.5,arterial,1000.0,0,boston_real
25.5,none,0.0,26.9,10.0,39.0,10.6,arterial,1000.0,0,boston_real
19.5,rain,0.2,20.7,10.0,93.0,18.2,highway,1000.0,1,boston_real
4.7,none,0.0,22.0,10.0,28.0,-12.2,arterial,1000.0,0,boston_real
1.5,snow,1.4,8.2,10.0,97.0,1.1,arterial,1000.0,0,boston_real
2.2,rain,0.5,19.1,10.0,93.0,1.1,arterial,1000.0,0,boston_real
12.8,none,0.0,12.6,10.0,96.0,12.1,arterial,1000.0,0,boston_real
22.6,none,0.0,9.5,10.0,79.0,18.7,arterial,1000.0,0,boston_real
10.1,none,0.0,9.2,10.0,90.0,8.6,arterial,1000.0,0,boston_real
20.6,none,0.0,21.3,10.0,78.0,16.7,arterial,1000.0,0,boston_real
1.8,none,0.0,8.4,10.0,79.0,-1.5,arterial,1000.0,1,boston_real
16.4,none,0.0,7.8,10.0,68.0,10.4,arterial,1000.0,0,boston_real
0.4,none,0.0,14.1,10.0,55.0,-7.6,highway,1000.0,1,boston_real
12.793,none,1.36,4.763,8.66,66.607,6.115,residential,349.66,0,intercity_synth
7.8,none,0.0,1.8,10.0,58.0,0.1,arterial,1000.0,1,boston_real
2.928,none,0.127,15.681,9.64,44.75,-8.122,residential,282143.63,0,intercity_synth
11.6,none,0.0,22.3,10.0,66.0,5.6,arterial,1000.0,0,boston_real
-2.1,none,0.0,7.8,10.0,88.0,-3.8,arterial,1000.0,0,boston_real
2.1,rain,0.6,4.4,10.0,85.0,-0.1,residential,1000.0,0,boston_real
2.3,rain,1.9,11.5,10.0,92.0,1.1,arterial,1000.0,1,boston_real
-11.0,none,0.0,20.1,10.0,55.0,-18.3,arterial,1000.0,0,boston_real
19.8,none,0.0,24.9,10.0,62.0,12.2,arterial,1000.0,0,boston_real
-5.2,none,0.0,11.7,10.0,83.0,-7.7,arterial,1000.0,1,boston_real
20.5,rain,0.1,21.7,10.0,95.0,19.5,arterial,1000.0,1,boston_real
13.384,rain,1.204,0.0,8.141,93.675,12.119,highway,152069.48,1,intercity_synth
2.8,none,0.0,11.3,10.0,98.0,2.5,arterial,1000.0,0,boston_real
9.8,none,0.0,7.6,10.0,81.0,6.7,arterial,1000.0,1,boston_real
20.5,none,0.0,16.8,10.0,75.0,15.9,arterial,1000.0,0,boston_real
3.5,none,0.0,11.8,10.0,98.0,3.2,arterial,1000.0,0,boston_real
13.1,none,0.0,11.0,10.0,92.0,11.9,arterial,1000.0,1,boston_real
12.529,none,0.743,14.535,8.929,100.0,12.529,arterial,403788.66,0,intercity_synth
16.1,none,0.0,10.5,10.0,89.0,14.2,arterial,1000.0,1,boston_real
-14.1,none,0.0,5.0,10.0,60.0,-20.1,arterial,1000.0,0,boston_real
12.072,none,0.428,0.0,10.04,39.4,-0.048,highway,192983.86,0,intercity_synth
2.1,none,0.0,10.1,10.0,58.0,-5.3,arterial,1000.0,0,boston_real
-3.0,none,0.0,8.5,10.0,80.0,-5.9,arterial,1000.0,0,boston_real
9.6,rain,3.2,9.8,10.0,98.0,9.4,arterial,1000.0,0,boston_real
12.702,snow,0.0,7.99,10.233,96.5,12.001,residential,315748.07,1,intercity_synth
2.1,none,0.0,23.1,10.0,61.0,-4.7,residential,1000.0,0,boston_real
6.7,none,0.0,6.0,10.0,67.0,0.9,arterial,1000.0,0,boston_real
13.1,none,0.0,1.6,10.0,49.0,2.5,arterial,1000.0,0,boston_real
16.5,rain,0.6,30.0,10.0,93.0,15.4,arterial,1000.0,1,boston_real
20.4,none,0.0,13.3,10.0,66.0,13.9,arterial,1000.0,0,boston_real
11.9,none,0.0,12.1,10.0,71.0,6.8,arterial,1000.0,0,boston_real
-8.9,none,0.0,12.0,10.0,38.0,-20.7,arterial,1000.0,1,boston_real
9.0,none,0.0,5.2,10.0,53.0,-0.1,arterial,1000.0,1,boston_real
3.2,none,0.0,13.7,10.0,49.0,-6.7,arterial,1000.0,0,boston_real
6.318,none,0.961,0.0,9.175,54.366,-2.809,arterial,57563.36,1,intercity_synth
15.704,snow,0.0,6.742,14.105,35.251,2.754,residential,25.86,0,intercity_synth
11.49,sleet,0.717,11.929,9.21,77.208,6.932,residential,95870.37,1,intercity_synth
6.6,none,0.0,24.9,10.0,63.0,0.0,arterial,1000.0,0,boston_real
14.455,none,1.278,8.118,9.654,63.937,7.242,residential,294022.32,1,intercity_synth
-0.3,none,0.0,30.0,10.0,43.0,-11.4,arterial,1000.0,0,boston_real
23.673,none,0.0,12.738,10.381,20.0,7.673,highway,114180.3,1,intercity_synth
-5.811,none,0.0,16.463,8.016,98.693,-6.073,arterial,388722.09,1,intercity_synth
-3.6,none,0.0,13.7,10.0,70.0,-8.2,arterial,1000.0,0,boston_real
22.9,none,0.0,11.7,10.0,51.0,12.1,arterial,1000.0,1,boston_real
5.4,none,0.0,9.8,10.0,71.0,0.5,arterial,1000.0,0,boston_real
9.7,rain,2.9,23.0,10.0,98.0,9.4,arterial,1000.0,0,boston_real
17.6,none,0.0,11.7,10.0,40.0,3.9,residential,1000.0,0,boston_real
4.872,none,0.386,19.372,9.875,80.792,1.03,arterial,230950.84,1,intercity_synth
6.0,none,0.0,9.3,10.0,54.0,-2.7,arterial,1000.0,0,boston_real
11.6,none,0.0,21.2,10.0,42.0,-0.8,arterial,1000.0,0,boston_real
15.477,none,0.422,1.454,8.197,91.148,13.707,residential,91475.03,0,intercity_synth
21.3,none,0.0,8.0,10.0,44.0,8.7,arterial,1000.0,1,boston_real
18.4,none,0.0,10.0,10.0,48.0,7.2,arterial,1000.0,1,boston_real
27.6,rain,0.3,15.0,10.0,51.0,16.8,arterial,1000.0,0,boston_real
23.0,rain,0.1,20.6,10.0,59.0,14.6,arterial,1000.0,1,boston_real
16.274,none,0.025,9.465,10.893,72.46,10.766,highway,81514.44,0,intercity_synth
12.1,none,0.0,4.1,10.0,95.0,11.3,arterial,1000.0,0,boston_real
26.7,rain,0.1,10.2,10.0,62.0,18.8,arterial,1000.0,0,boston_real
13.9,rain,2.2,11.2,10.0,95.0,13.1,arterial,1000.0,1,boston_real
6.769,sleet,0.0,9.118,8.31,27.896,-7.652,highway,154935.42,1,intercity_synth
6.451,none,0.0,0.0,10.788,100.0,6.451,highway,273247.03,0,intercity_synth
22.8,none,0.0,16.4,10.0,55.0,13.2,arterial,1000.0,0,boston_real
7.637,none,1.357,23.289,12.887,26.186,-7.126,arterial,236316.62,1,intercity_synth
1.3,rain,1.1,29.9,10.0,82.0,-1.4,arterial,1000.0,0,boston_real
29.2,none,0.0,17.7,10.0,33.0,11.2,arterial,1000.0,0,boston_real
4.8,none,0.0,21.9,10.0,52.0,-4.2,arterial,1000.0,0,boston_real
31.2,none,0.0,12.3,10.0,51.0,20.0,arterial,1000.0,1,boston_real
14.2,none,0.0,16.2,10.0,25.0,-5.3,arterial,1000.0,0,boston_real
6.4,rain,2.1,13.6,10.0,97.0,6.1,arterial,1000.0,0,boston_real
21.5,rain,0.1,4.4,10.0,99.0,21.4,arterial,1000.0,0,boston_real
-4.0,none,0.0,22.8,10.0,47.0,-13.8,arterial,1000.0,0,boston_real
16.835,none,0.472,1.48,8.574,20.0,0.835,residential,302474.95,0,intercity_synth
28.0,none,0.0,19.0,10.0,69.0,21.9,arterial,1000.0,0,boston_real
2.8,none,0.0,18.2,10.0,51.0,-6.3,arterial,1000.0,0,boston_real
-5.479,none,0.0,17.592,10.436,77.597,-9.959,residential,704567.88,0,intercity_synth
10.4,none,0.0,6.2,10.0,66.0,4.3,arterial,1000.0,0,boston_real
4.5,none,0.0,0.0,8.118,90.093,2.518,arterial,358979.04,0,intercity_synth
16.4,none,0.0,12.1,10.0,58.0,8.0,residential,1000.0,0,boston_real
-0.2,none,0.0,10.8,10.0,93.0,-1.2,arterial,1000.0,1,boston_real
-4.8,none,0.0,10.2,10.0,71.0,-9.2,arterial,1000.0,1,boston_real
14.9,none,0.0,18.3,10.0,92.0,13.6,arterial,1000.0,0,boston_real
13.4,none,0.0,13.1,10.0,72.0,8.4,arterial,1000.0,0,boston_real
8.2,none,0.0,11.2,10.0,57.0,0.2,residential,1000.0,0,boston_real
7.2,none,0.0,9.8,10.0,46.0,-3.7,arterial,1000.0,0,boston_real
21.0,none,0.0,12.3,10.0,81.0,17.5,arterial,1000.0,0,boston_real
2.0,none,0.0,10.5,10.0,81.0,-0.9,arterial,1000.0,1,boston_real
-0.3,none,0.0,11.5,10.0,77.0,-3.8,arterial,1000.0,0,boston_real
6.4,none,0.0,29.4,10.0,51.0,-2.8,arterial,1000.0,1,boston_real
31.0,none,0.0,15.9,10.0,37.0,14.7,arterial,1000.0,0,boston_real
-12.6,none,0.0,13.7,10.0,44.0,-22.4,highway,1000.0,1,boston_real
-4.8,none,0.0,11.0,10.0,66.0,-10.1,arterial,1000.0,0,boston_real
4.6,none,0.0,5.2,10.0,84.0,2.2,arterial,1000.0,0,boston_real
13.303,rain,1.29,0.0,10.463,91.313,11.566,highway,232042.33,1,intercity_synth
15.816,none,1.527,5.357,10.216,63.741,8.564,residential,294022.32,0,intercity_synth
20.7,none,0.0,10.7,10.0,87.0,18.5,arterial,1000.0,0,boston_real
7.2,none,0.0,20.4,10.0,90.0,5.6,arterial,1000.0,0,boston_real
5.6,none,0.0,22.6,10.0,46.0,-5.1,arterial,1000.0,1,boston_real
2.7,none,0.0,5.8,10.0,93.0,1.7,arterial,1000.0,0,boston_real
25.2,none,0.0,5.1,10.0,49.0,13.7,arterial,1000.0,0,boston_real
30.6,none,0.0,15.3,10.0,62.0,22.5,arterial,1000.0,1,boston_real
-2.8,snow,9.8,12.0,10.0,91.0,-4.0,arterial,1000.0,0,boston_real
8.936,none,1.36,21.81,12.308,60.409,1.018,residential,156.49,0,intercity_synth
19.0,none,0.0,5.9,10.0,92.0,17.8,highway,1000.0,0,boston_real
13.6,none,1.124,12.785,7.565,82.98,10.196,highway,485771.9,0,intercity_synth
20.5,none,0.0,25.2,10.0,36.0,5.1,arterial,1000.0,0,boston_real
25.0,none,0.0,14.3,10.0,64.0,17.6,arterial,1000.0,0,boston_real
15.9,none,0.0,16.6,10.0,82.0,12.8,arterial,1000.0,0,boston_real
11.498,none,0.841,9.203,9.385,80.813,7.66,arterial,46801.17,0,intercity_synth
27.3,none,0.0,11.5,10.0,52.0,16.5,arterial,1000.0,0,boston_real
23.0,none,0.0,9.0,10.0,55.0,13.4,arterial,1000.0,0,boston_real
19.4,none,0.0,13.4,10.0,68.0,13.2,arterial,1000.0,0,boston_real
2.5,rain,1.4,11.4,10.0,89.0,0.9,residential,1000.0,0,boston_real
12.778,rain,1.758,9.686,12.574,38.761,0.53,residential,345897.59,1,intercity_synth
9.6,none,0.0,16.2,10.0,58.0,1.8,arterial,1000.0,0,boston_real
-1.4,none,0.0,8.7,10.0,75.0,-5.2,arterial,1000.0,1,boston_real
4.56,none,0.0,18.266,10.377,64.811,-2.478,residential,10.77,0,intercity_synth
12.933,none,0.0,28.739,8.979,63.369,5.606,arterial,447725.93,0,intercity_synth
8.6,none,0.0,8.7,10.0,90.0,6.9,arterial,1000.0,1,boston_real
-3.7,none,0.0,9.7,10.0,65.0,-9.2,arterial,1000.0,0,boston_real
-4.4,none,0.0,9.9,10.0,79.0,-7.6,arterial,1000.0,0,boston_real
-0.9,none,0.0,1.9,10.0,96.0,-1.5,arterial,1000.0,1,boston_real
14.5,none,0.0,10.0,10.0,72.0,9.6,arterial,1000.0,0,boston_real
6.8,none,0.0,32.8,10.0,45.0,-4.3,arterial,1000.0,0,boston_real
21.6,none,0.0,14.5,10.0,90.0,19.9,arterial,1000.0,0,boston_real
11.515,none,0.0,0.0,9.408,100.0,11.515,residential,314281.95,0,intercity_synth
-7.2,none,0.0,14.3,10.0,74.0,-11.1,arterial,1000.0,0,boston_real
3.6,none,0.0,13.9,10.0,79.0,0.3,arterial,1000.0,1,boston_real
17.719,none,0.0,20.123,6.779,75.394,12.798,highway,28023.49,0,intercity_synth
20.4,none,0.0,13.8,10.0,81.0,17.0,arterial,1000.0,1,boston_real
3.7,none,0.0,19.9,10.0,63.0,-2.7,arterial,1000.0,0,boston_real
29.2,none,0.0,8.0,10.0,69.0,23.0,arterial,1000.0,0,boston_real
17.1,rain,0.3,7.0,10.0,89.0,15.2,arterial,1000.0,0,boston_real
3.5,rain,0.2,6.6,10.0,98.0,3.2,arterial,1000.0,0,boston_real
18.1,none,0.0,5.6,10.0,98.0,17.8,arterial,1000.0,0,boston_real
12.1,none,0.0,13.1,10.0,17.0,-11.9,arterial,1000.0,0,boston_real
9.0,rain,0.1,9.7,10.0,84.0,6.4,arterial,1000.0,0,boston_real
11.565,none,1.052,2.671,12.258,77.7,7.105,highway,28023.49,0,intercity_synth
-4.4,none,0.0,12.7,10.0,68.0,-9.4,arterial,1000.0,0,boston_real
3.8,none,0.0,3.1,10.0,65.0,-2.2,arterial,1000.0,0,boston_real
-8.1,none,0.0,15.2,10.0,66.0,-13.4,highway,1000.0,1,boston_real
